Attribute,Description,Valid Values,DependsOn,Required,Source,Parent,Properties,DependsOn Component,Validation Rules,.ID,.Type,.Module,.Root,.SubOf,.Range,.Cardinality,.EditorNote
pzfx,"A PZFX file is a Prism project created by GraphPad Prism, a scientific application used to analyze and graph data. It contains project data including graphs and layouts, notes, and tables.","","",FALSE,https://fileinfo.com/extension/pzfx,fileFormat,,"","",pzfx,Class,Data,File_Format,"","","",""
fig,"Line drawing saved in the Xfig format; stored as a vector image that may include lines, shapes, arcs, splines, arrows, and text objects; may also include images, colors, and patterns.","","",FALSE,https://fileinfo.com/extension/fig,fileFormat,,"","",fig,Class,Data,File_Format,"","","",""
xml,eXtensible Markup Language (XML) format.,"","",FALSE,http://edamontology.org/format_2332,fileFormat,,"","",xml,Class,Data,File_Format,Preferred_Open_Format,"","",""
tar,tape archive,"","",FALSE,https://en.wikipedia.org/wiki/Tar_(computing),fileFormat,,"","",tar,Class,Data,File_Format,"","","",""
R script,R script with expected extension “.R”.,"","",FALSE,Sage Bionetworks,fileFormat,,"","",R_script,Class,Data,File_Format,"","","",""
abf,The Axon Binary File format (ABF) was created for the storage of binary experimental data.,"","",FALSE,https://mdc.custhelp.com/euf/assets/content/ABFHelp.pdf,fileFormat,,"","",abf,Class,Data,File_Format,"","","",""
bpm,A beaded pool manifest. Describe the SNP or probe content on a BeadChip or in an assay pool.,"","",FALSE,https://support.illumina.com/datafiles.html,fileFormat,,"","",bpm,Class,Data,File_Format,"","","",""
dat,Format of Affymetrix data file of raw image data.,"","",FALSE,http://edamontology.org/format_1637,fileFormat,,"","",dat,Class,Data,File_Format,"","","",""
jpg,Joint Picture Group file format for lossy graphics file.,"","",FALSE,http://edamontology.org/format_3579,fileFormat,,"","",jpg,Class,Data,File_Format,"","","",""
locs,Illumina iScan bead location file.,"","",FALSE,https://support.illumina.com/content/dam/illumina-support/documents/documentation/system_documentation/iscan/iscan-system-guide-11313539-01.pdf,fileFormat,,"","",locs,Class,Data,File_Format,"","","",""
Sentrix descriptor file,A BeadScan specific file needed to perform scan setting checks for different array formats and assay type.,"","",FALSE,https://support.illumina.com/content/dam/illumina-support/documents/myillumina/dd0aff11-2664-481b-a8ce-26831a907cae/beadscan_3.0_software_addendum.pdf,fileFormat,,"","",Sentrix_descriptor_file,Class,Data,File_Format,"","","",""
Python script,Python script with expected extension “.py”.,"","",FALSE,Sage Bionetworks,fileFormat,,"","",Python_script,Class,Data,File_Format,"","","",""
MATLAB script,A MATLAB script file with expected extension “.m”. Note that files with a “.mat” extension contains MATLAB formatted data.,"","",FALSE,Sage Bionetworks,fileFormat,,"","",MATLAB_script,Class,Data,File_Format,"","","",""
MATLAB data,A MATLAB formatted data file with expected extension “.mat”.,"","",FALSE,Sage Bionetworks,fileFormat,,"","",MATLAB_data,Class,Data,File_Format,"","","",""
sav,"The SPSS Statistics File Format is a proprietary binary format, developed and maintained as the native format for the SPSS statistical software application.","","",FALSE,https://www.loc.gov/preservation/digital/formats/fdd/fdd000469.shtml,fileFormat,,"","",sav,Class,Data,File_Format,"","","",""
gzip,GZipped format,"","",FALSE,http://purl.obolibrary.org/obo/NCIT_C80220,fileFormat,,"","",gzip,Class,Data,File_Format,"","","",""
sdf,SDF is one of a family of chemical-data file formats developed by MDL Information Systems; it is intended especially for structural information.,"","",FALSE,http://edamontology.org/format_3814,fileFormat,,"","",sdf,Class,Data,File_Format,"","","",""
RData,"The RData format (usually with extension .rdata or .rda) is a format designed for use with R, a system for statistical computation and related graphics, for storing a complete R workspace or selected 'objects' from a workspace in a form that can be loaded back by R.","","",FALSE,https://www.loc.gov/preservation/digital/formats/fdd/fdd000470.shtml,fileFormat,,"","",RData,Class,Data,File_Format,"","","",""
hic,Hi-C contact matrix file,"","",FALSE,https://github.com/theaidenlab/juicer/wiki/Data,fileFormat,,"","",hic,Class,Data,File_Format,"","","",""
ab1,TAB1 binary format of raw DNA sequence reads (output of Applied Biosystems' sequencing analysis software). Contains an electropherogram and the DNA base sequence.,"","",FALSE,http://edamontology.org/format_3000,fileFormat,,"","",ab1,Class,Data,File_Format,"","","",""
7z,"A compressed archive file format that supports several different data compression, encryption and pre-processing filters.","","",FALSE,http://purl.obolibrary.org/obo/NCIT_C80224,fileFormat,,"","",7z,Class,Data,File_Format,"","","",""
gff3,Generic Feature Format version 3 (GFF3) of sequence features.,"","",FALSE,http://edamontology.org/format_1975,fileFormat,,"","",gff3,Class,Data,File_Format,"","","",""
json,"JavaScript Object Notation format; a lightweight, text-based format to represent tree-structured data using key-value pairs.","","",FALSE,http://edamontology.org/format_3464,fileFormat,,"","",json,Class,Data,File_Format,"","","",""
sqlite,Data format used by the SQLite database.,"","",FALSE,http://edamontology.org/format_3621,fileFormat,,"","",sqlite,Class,Data,File_Format,"","","",""
svg,Scalable Vector Graphics (SVG) is an XML-based vector image format for two-dimensional graphics with support for interactivity and animation.,"","",FALSE,http://edamontology.org/format_3604,fileFormat,,"","",svg,Class,Data,File_Format,"","","",""
sra,SRA archive format (SRA) is the archive format used for input to the NCBI Sequence Read Archive.,"","",FALSE,http://edamontology.org/format_3698,fileFormat,,"","",sra,Class,Data,File_Format,"","","",""
recal,.recal file from GATK VQSR,"","",FALSE,https://software.broadinstitute.org/gatk/documentation/tooldocs/3.8-0/org_broadinstitute_gatk_tools_walkers_variantrecalibration_VariantRecalibrator.php#--recal_file,fileFormat,,"","",recal,Class,Data,File_Format,"","","",""
tranches,.tranches file from GATK VQSR,"","",FALSE,https://software.broadinstitute.org/gatk/documentation/tooldocs/3.8-0/org_broadinstitute_gatk_tools_walkers_variantrecalibration_VariantRecalibrator.php#--tranches_file,fileFormat,,"","",tranches,Class,Data,File_Format,"","","",""
mtx,Matrix Market Exchange Format,"","",FALSE,https://math.nist.gov/MatrixMarket/formats.html#MMformat,fileFormat,,"","",mtx,Class,Data,File_Format,"","","",""
tagAlign,Tag Alignment provides genomic mapping of short sequence tags.,"","",FALSE,https://genome.ucsc.edu/FAQ/FAQformat.html#format15,fileFormat,,"","",tagAlign,Class,Data,File_Format,"","","",""
dup,output of the Picard MarkDuplicates tool.,"","",FALSE,https://software.broadinstitute.org/gatk/documentation/tooldocs/4.0.4.0/picard_sam_markduplicates_MarkDuplicates.php,fileFormat,,"","",dup,Class,Data,File_Format,"","","",""
DICOM,"A comprehensive set of standards for communications between medical imaging devices, including handling, storing and transmitting information in medical imaging. It includes a file format definition and a network communication protocol.","","",FALSE,http://purl.obolibrary.org/obo/NCIT_C49059,fileFormat,,"","",DICOM,Class,Data,File_Format,"","","",""
czi,"microscopy imaging file format that saves multidimensional images such as time lapse, Z-stacks, multiposition experiments and virtual slides, combined with relevant meta information","","",FALSE,https://www.zeiss.com/microscopy/int/products/microscope-software/zen/czi.html,fileFormat,,"","",czi,Class,Data,File_Format,"","","",""
mzML,"mzML format for raw spectrometer output data, standardised by HUPO PSI MSS.","","",FALSE,http://edamontology.org/format_3244,fileFormat,,"","",mzML,Class,Data,File_Format,Preferred_Open_Format,"","",""
SPAR,Phillips MRS Header File,"","",FALSE,https://github.com/chenkonturek/MRS_MRI_libs,fileFormat,,"","",SPAR,Class,Data,File_Format,"","","",""
SDAT,Phillips MRS Data File,"","",FALSE,https://github.com/chenkonturek/MRS_MRI_libs,fileFormat,,"","",SDAT,Class,Data,File_Format,"","","",""
nii,"NIfTI-1 can store image data from any modality such as PET, MRI, CT, EEG that produces regularly sampled 1-5D rasters.","","",FALSE,https://nifti.nimh.nih.gov/nifti-1/documentation/faq,fileFormat,,"","",nii,Class,Data,File_Format,"","","",""
PAR,This is yet another MRI image format generated by Philips scanners. It is an ASCII header (PAR) plus a binary blob (REC).,"","",FALSE,https://nipy.org/nibabel/reference/nibabel.parrec.html,fileFormat,,"","",PAR,Class,Data,File_Format,"","","",""
REC,This is yet another MRI image format generated by Philips scanners. It is an ASCII header (PAR) plus a binary blob (REC).,"","",FALSE,https://nipy.org/nibabel/reference/nibabel.parrec.html,fileFormat,,"","",REC,Class,Data,File_Format,"","","",""
hdr,"MRI Header file, as in the NIFTI-1 Analyze 7.5 format","","",FALSE,https://nifti.nimh.nih.gov/pub/dist/src/niftilib/nifti1.h,fileFormat,,"","",hdr,Class,Data,File_Format,"","","",""
img,"MRI Data file, as in the NIFTI-1 Analyze 7.5 format","","",FALSE,https://nifti.nimh.nih.gov/pub/dist/src/niftilib/nifti1.h,fileFormat,,"","",img,Class,Data,File_Format,"","","",""
sf,"Salmon’s main output is its quantification file. This file is a plain-text, tab-separated file with a single header line (which names all of the columns).","","",FALSE,https://salmon.readthedocs.io/en/latest/file_formats.html,fileFormat,,"","",sf,Class,Data,File_Format,"","","",""
gene symbol,A unique gene name approved by an organism specific nomenclature committee.,,,FALSE,http://purl.obolibrary.org/obo/NCIT_C43568,curatedDataType,,,,Gene_Symbol,Class,Data,Metadata,,,,
clinical data,Data obtained through patient examination or treatment.,,,FALSE,http://purl.obolibrary.org/obo/NCIT_C15783,curatedDataType,,,,Clinical_Curated_Data,Class,Data,Metadata,,,,
gene function,A term that expresses the function of a gene product.,,,FALSE,http://purl.obolibrary.org/obo/NCIT_C48933,curatedDataType,,,,Gene_Function,Class,Data,Metadata,,,,
chemical descriptor,"A chemical descriptor is a data item (quantity or value) about a chemical entity that conforms to a specification for how it is calculated, measured or recorded.",,,FALSE,http://semanticscience.org/resource/CHEMINF_000123,curatedDataType,,,,Chemical_Descriptor,Class,Data,Metadata,,,,
individual,Metadata describing properties of individuals (human or animal) represented in the study.,,,FALSE,Sage Bionetworks,metadataType,,,,Individual_Annotation,Class,Data,Metadata,,,,
biospecimen,Metadata describing properties of specimens collected and/or analyzed in the study.,,,FALSE,Sage Bionetworks,metadataType,,,,Biospecimen_Annotation,Class,Data,Metadata,,,,
assay,Metadata describing properties of an assay conducted in the study.,,,FALSE,Sage Bionetworks,metadataType,,,,Assay_Annotation,Class,Data,Metadata,,,,
data dictionary,Metadata describing terms or variables that appear in another file.,,,FALSE,Sage Bionetworks,metadataType,,,,Data_Dictionary,Class,Data,Metadata,,,,
manifest,Metadata describing a list of files and the annotations terms associated with them.,,,FALSE,Sage Bionetworks,metadataType,,,,Manifest,Class,Data,Metadata,,,,
protocol,"A plan specification which has sufficient level of detail and quantitative information to communicate it between investigation agents, so that different investigation agents will reliably be able to independently reproduce the process.",,,FALSE,http://purl.obolibrary.org/obo/OBI_0000272,metadataType,,,,Protocol,Class,Data,Metadata,,,,
GRCh38,Genome Reference Consortium Human Build 38,,,FALSE,https://www.ncbi.nlm.nih.gov/assembly/GCF_000001405.26,referenceSet,,,,GRCh38,Class,Data,Metadata,,,,
GRCh37,Genome Reference Consortium Human Build 37,,,FALSE,https://www.ncbi.nlm.nih.gov/assembly/GCF_000001405.13/,referenceSet,,,,GRCh37,Class,Data,Metadata,,,,
MMUL1.0,Ensembl preliminary assembly Macaca mulatta,,,FALSE,https://jul2016.archive.ensembl.org/Macaca_mulatta/Info/Index,referenceSet,,,,MMUL1.0,Class,Data,Metadata,,,,
HRC,Human haplotype reference panel,,,FALSE,http://www.haplotype-reference-consortium.org,referenceSet,,,,HRC,Class,Data,Metadata,,,,
experimentalData,"Any file derived from or pertaining to a scientific experiment. experimentalData annotations should be applied, possibly disease-related",,,FALSE,Sage Bionetworks,resourceType,,,,Experimental_Data,Class,Data,Metadata,Resource,,,
result,"Any file that reports data results. Examples include figures, presentations, analysis, etc.",,,FALSE,Sage Bionetworks,resourceType,,,,Result,Class,Data,Metadata,Resource,,,
tool,"Any file or link that represents a tool, model, or algorithm; the tool annotations could be applied",,,FALSE,Sage Bionetworks,resourceType,,,,Tool,Class,Data,Metadata,Resource,,,
report,"a document assembled by an author for the purpose of providing information for the audience. A report is the output of a documenting process and has the objective to be consumed by a specific audience. Topic of the report is on something that has completed. A report is not a single figure. Examples of reports are journal article, patent application, grant progress report, case report (not patient record).",,,FALSE,http://purl.obolibrary.org/obo/IAO_0000088,resourceType,,,,Report,Class,Data,Metadata,Resource,,,
metadata,Data about data; information that describes another set of data.,,,FALSE,http://purl.obolibrary.org/obo/NCIT_C52095,resourceType,,,,metadata,Class,Data,Metadata,Resource,,,
protocol,"A plan specification which has sufficient level of detail and quantitative information to communicate it between investigation agents, so that different investigation agents will reliably be able to independently reproduce the process.",,,FALSE,http://purl.obolibrary.org/obo/OBI_0000272,resourceType,,,,Protocol,Class,Data,Metadata,Resource,,,
curatedDataType,The type of information being curated.,"reference sequence, gene symbol, clinical data, gene function, chemical descriptor",,TRUE,,curatedData,,,,curatedDataType,Property,Data,annotationProperty,,,,
referenceSet,"A set of references (e.g., canonical assembled contigs) which defines a common coordinate space for comparing reference-aligned experimental data.","GRCh38, GRCh37, MMUL1.0, HRC",,TRUE,,curatedData,,,,referenceSet,Property,Data,annotationProperty,,,,
reference sequence,Syntactic sequences that has a role as reference of an annotation.,,,FALSE,http://rdf.biosemantics.org/ontologies/rsa#ReferenceSequence,curatedDataType,,,,referenceSequence,Property,Data,annotationProperty,,,,
dataSubtype,"Further qualification of dataType, which may be used to indicate the state of processing of the data, aggregation of the data, or presence of metadata.","normalized, dataMatrix, raw, processed, metadata, representative",,TRUE,,experimentalData,,,,dataSubtype,Property,Data,annotationProperty,,Data,one,
metadataType,"For files of dataSubtype: metadata, a description of the type of metadata in the file.","individual, biospecimen, assay, data dictionary, manifest, protocol",,FALSE,,experimentalData,,,,metadataType,Property,Data,annotationProperty,,,,
dataType,"A type of experimental, clinical, or other data. This typically refers to a high-level data type, that is paired with a specific assay. For example, a file of dataType of """"genomicVariants"""" might have an assay value of """"whole genome sequencing"""". ","Volume, Weight, Pharmacokinetic Study, genomicVariants, behavior process, metabolomics, image, geneExpression, isoformExpression, proteomics, kinomics, drugScreen, drugCombinationScreen, cellularPhysiology, chromatinActivity, surveyData, network, clinical, immunoassay, electrophysiology, raw counts, mask image",dataSubtype,TRUE,,experimentalData,,,,dataType,Property,Data,annotationProperty,,Data,one,
failedQC,Whether the sample or data failed QC checks (Yes; No),"Yes, No",,TRUE,,experimentalData,,,,failedQC,DataProperty,Data,annotationProperty,,,,
Filename,The name of the file.,,"entityId,fileFormat",TRUE,Sage Bionetworks,NF,,,,fileName,Class,Data,annotationProperty,fileName,,one,Automatically filled when using the curator app.
programmingLanguage,A computer programming language,"Python, R, MATLAB, Java, C, C++, C#, Javascript, bash",,FALSE,Sage Bionetworks,,,,,programmingLanguage,Property,Data,annotationProperty,ngsParameter,,,
runtimePlatform,"Runtime platform or script interpreter dependencies (e.g. Java v1, Python 2.3).",,,FALSE,Sage Bionetworks,,,,,runtimePlatform,Property,Data,annotationProperty,ngsParameter,,,
documentation,URL to any documentation describing the resource and its use.,,,FALSE,Sage Bionetworks,,,,,documentation,Property,Data,annotationProperty,ngsParameter,,,
resourceType,The type of resource being stored and annotated,"experimentalData, curatedData, result, tool, report, metadata, protocol",,TRUE,,sageCommunity,,,,resourceType,Property,Data,annotationProperty,,Resource,,
fileFormat,"Defined format of the data file, typically corresponding to extension, but sometimes indicating more general group of files produced by the same tool or software","bash script,bedgraph,ai,idx,idat,bam,bai,excel,powerpoint,tif,png,doc,pdf,hdf,fasta,fastq,sam,vcf,bcf,maf,bed,chp,cel,sif,tsv,csv,txt,plink,bigwig,wiggle,gct,bgzip,zip,seg,html,mov,hyperlink,svs,md,flagstat,gtf,raw,msf,rmd,bed narrowPeak,bed broadPeak,bed gappedPeak,avi,pzfx,fig,xml,tar,R script,abf,bpm,dat,jpg,locs,Sentrix descriptor file,Python script,sav,gzip,sdf,RData,hic,ab1,7z,gff3,json,sqlite,svg,sra,recal,tranches,mtx,tagAlign,dup,DICOM,czi,mzML,SPAR,SDAT,nii,PAR,REC,hdr,img,sf,MATLAB script, MATLAB data",,TRUE,,sageCommunity,,,,fileFormat,Property,Data,annotationProperty,,File_Format,one,
progressReportNumber,"Indicates milestone the  data is associated with. Currently only required for projects funded by NTAP, GFF, and NFRI. For GFF studies, this is the ‘progress report’ timeline. Example: if submitting data for the 6-month milestone report for NTAP, progressReportNumber=1.  Also if submitting data associated with first milestone, progressReportNumber =1","1, 2, 3, 4, 5, 6, 7, 8, 9, 10, Not Applicable",,FALSE,,template,,,,progressReportNumber,DataProperty,Data,annotationProperty,,,one,
comments,Brief free-text comments that may also be important to understanding the resource.,,,FALSE,Sage Bionetworks,experimentalData,,,,comments,DataProperty,Data,annotationProperty,,,many,
Resource_id,A UUID for a Resource from the NF Research Tools Database,,,FALSE,Sage Bionetworks,dccProperty,,,,Resource_id,Property,Data,annotationProperty,dccProperty,,,
initiative,"Refers to a funding initiative. This annotation is usually handled by the DCC or funder, not the researcher. ",,,FALSE,Sage Bionetworks,dccProperty,,,,initiative,Property,Data,annotationProperty,dccProperty,,,
fundingAgency,Refers to the funding organization for the generated resource. This annotation is handled by the DCC.,,,FALSE,Sage Bionetworks,dccProperty,,,,fundingAgency,Property,Data,annotationProperty,dccProperty,,,
createdOn,Refers to when the resource was created on the platform.,,,FALSE,Sage Bionetworks,synapseProperty,,,,createdOn,Property,Data,annotationProperty,synapseProperty,,,
createdBy,Refers to the user who created the resource on the platform.,,,FALSE,Sage Bionetworks,synapseProperty,,,,createdBy,Property,Data,annotationProperty,synapseProperty,,,
modifiedBy,Refers to a user who last modified the resource on the platform.,,,FALSE,Sage Bionetworks,synapseProperty,,,,modifiedBy,Property,Data,annotationProperty,synapseProperty,,,
id,The entity id for the resource automatically assigned by the platform.,,,FALSE,Sage Bionetworks,synapseProperty,,,,id,Property,Data,annotationProperty,synapseProperty,,,
etag,Synapse employs an Optimistic Concurrency Control (OCC) scheme to handle concurrent updates. The E-Tag changes every time an entity is updated it is used to detect when a client's current representation of an entity is out-of-date.,,,FALSE,Sage Bionetworks,synapseProperty,,,,etag,Property,Data,annotationProperty,synapseProperty,,,
parentId,"The id of the parent resource, i.e. the parent folder on the platform. ",,,FALSE,Sage Bionetworks,synapseProperty,,,,parentId,Property,Data,annotationProperty,synapseProperty,,,
benefactorId,The id of the resource from which access control is inherited.,,,FALSE,Sage Bionetworks,synapseProperty,,,,benefactorId,Property,Data,annotationProperty,synapseProperty,,,
currentVersion,(Versionable entities only) The current version number of the resource.,,,FALSE,Sage Bionetworks,synapseProperty,,,,currentVersion,Property,Data,annotationProperty,synapseProperty,,,
dataFileHandleId,(Files only) Refers to the id of the file.,,,FALSE,Sage Bionetworks,synapseProperty,,,,dataFileHandleId,Property,Data,annotationProperty,synapseProperty,,,
contentSize,(Files only) File size calculated by the platform.,,,FALSE,Sage Bionetworks,synapseProperty,,,,contentSize,Property,Data,annotationProperty,synapseProperty,,,
type,"Refers to the type of the resource on the platform, e.g. “file”.",,,FALSE,Sage Bionetworks,synapseProperty,,,,type,Property,Data,annotationProperty,synapseProperty,,,
concreteType,Refers to the class model the data platform uses for representing the resource. This is a low-level field set by the platform and is not a user annotation.,,,FALSE,Sage Bionetworks,synapseProperty,,,,concreteType,Property,Data,annotationProperty,synapseProperty,,,
author,"The author of the resource; preferably use an ORCID ID, GitHub profile link, etc., if available and a text name if not.",,,FALSE,Sage Bionetworks,,,,,,Property,Data,annotationProperty,,,,
license,Link to a license or name of license applicable for the resource.,,,,,,,,,,,,,,,,
allograft,"Tissues, cells, or organs transplanted between genetically different individuals of the same species","","",FALSE,https://www.ncbi.nlm.nih.gov/mesh/68064591,transplantationType,,"","",Allograft,Class,Experiment,Method,"","","",""
xenograft,"Tissues, cells or organs transplanted between animals of different species","","transplantationRecipientSpecies,transplantationRecipientTissue",FALSE,https://www.ncbi.nlm.nih.gov/mesh/68064593,transplantationType,,"","",Xenograft,Class,Experiment,Method,"","","",""
autograft,"Transplant comprised of an individual's own tissue, transferred from one part of the body to another.","","transplantationRecipientSpecies,transplantationRecipientTissue",FALSE,https://www.ncbi.nlm.nih.gov/mesh/68064592,transplantationType,,"","",Autograft,Class,Experiment,Method,"","","",""
isograft,"Tissues, cells or organs transplanted between genetically identical individuals","","",FALSE,https://www.ncbi.nlm.nih.gov/mesh/68064596,transplantationType,,"","",Isograft,Class,Experiment,Method,"","","",""
seconds,"","","",FALSE,"",timePointUnit,,"","",seconds,Class,Experiment,Unit,Time_Unit,"","",""
minutes,"","","",FALSE,"",timePointUnit,,"","",minutes,Class,Experiment,Unit,Time_Unit,"","",""
hours,"","","",FALSE,"",timePointUnit,,"","",hours,Class,Experiment,Unit,Time_Unit,"","",""
days,"","","",FALSE,"",timePointUnit,,"","",days,Class,Experiment,Unit,Time_Unit,"","",""
weeks,"","","",FALSE,"",timePointUnit,,"","",weeks,Class,Experiment,Unit,Time_Unit,"","",""
months,"","","",FALSE,"",timePointUnit,,"","",months,Class,Experiment,Unit,Time_Unit,"","",""
quarters,Time point unit referring to quarters in a year.,"","",FALSE,"","",,"","",quarters,Class,Experiment,Unit,Time_Unit,"","",""
transplantationType,"Type of transplantation involved in the experiment, derived from MESH","allograft, xenograft, autograft, isograft","transplantationRecipientSpecies,transplantationRecipientTissue",FALSE,Sage Bionetworks,cancer,,,,transplantationType,Property,Experiment,annotationProperty,transplantationCharacteristic,,,
transplantationRecipientSpecies,Species into which donor tissue was grown,"Human, Mouse",,FALSE,Sage Bionetworks,cancer,,,,transplantationRecipientSpecies,Property,Experiment,annotationProperty,transplantationCharacteristic,,,
timePointUnit,For timed experiments this represents the unit of time measured,"seconds, minutes, hours, days, weeks, months, quarters",,FALSE,Sage Bionetworks,cancer,,,,timePointUnit,Property,Experiment,annotationProperty,,Time_Unit,,
experimentalCondition,A free-text description of the experimental condition (e.g. 5 mM doxorubicin).,,,FALSE,Sage Bionetworks,sageCommunity,,,,experimentalCondition,Property,Experiment,annotationProperty,experimentProperty,,,
experimentalTimepoint,The numeric value indicating the time elapsed from the beginning of the experiment at which the specimen was collected. Use in tandem with timePointUnit,,timePointUnit,FALSE,Sage Bionetworks,sageCommunity,,,,experimentalTimepoint,Property,Experiment,annotationProperty,experimentProperty,,,
transplantationRecipientTissue,Tissue into which a xenograph sample is transplanted,,,FALSE,Sage Bionetworks,sageCommunity,,,,transplantationRecipientTissue,Property,Experiment,annotationProperty,,,,
experimentId,"When applicable, an optional identifier that can be used to distinguish or group the experiments that generated the data; also can be used to denote internal batch reference if needed.",,,FALSE,Sage Bionetworks,sageCommunity,,,,experimentId,Property,Experiment,annotationProperty,experimentProperty,,,
compoundName,"Common name for a compound, e.g. “Selumetinib” (https://pubchem.ncbi.nlm.nih.gov/compound/10127622)",,InChIKey,FALSE,Sage Bionetworks,sageCommunity,,,,compoundName,Property,Experiment,annotationProperty,experimentProperty,,,
compoundDose,A dose quantity for the treatment compound. To be used with compoundDoseUnit.,,compoundDoseUnit,FALSE,Sage Bionetworks,sageCommunity,,,,compoundDose,Property,Experiment,annotationProperty,experimentProperty,,,
compoundDoseUnit,A unit associated with the value(s) in compoundDose.,,,FALSE,Sage Bionetworks,sageCommunity,,,,compoundDoseUnit,Property,Experiment,annotationProperty,experimentProperty,,,
InChIKey,"A unique hash key for a compound, e.g. for “Selumetinib”, the key is CYOHGALHFOKKQC-UHFFFAOYSA-N (https://pubchem.ncbi.nlm.nih.gov/compound/10127622#section=InChI-Key). This is a more reliable identifier than the compound name and should be used if available.",,,FALSE,Sage Bionetworks,sageCommunity,,,,InChIKey,Property,Experiment,annotationProperty,experimentProperty,,,
genePerturbationType,Specific way in which a single gene was perturbed in a sample,"overexpression, knockdown, knockout, Not Applicable",,FALSE,Sage Bionetworks,cancer,,,,genePerturbationType,Property,Experiment,annotationProperty,,Gene_Perturbation,,
genePerturbationTechnology,Technology used to perform gene perturbation,"RNAi, CRISPR, CRE Recombinase",,FALSE,Sage Bionetworks,cancer,,,,genePerturbationTechnology,Property,Experiment,annotationProperty,,Gene_Perturbation_Technology,,
genePerturbed,The HUGO gene symbol for the gene that is perturbed.,,"genePerturbationType,genePerturbationTechnology",FALSE,Sage Bionetworks,sageCommunity,,,,genePerturbed,Property,Assay,annotationProperty,experimentProperty,,,
JAX,The Jackson Laboratory,"","",FALSE,https://www.jax.org,individualIdSource,,"","",JAX,Class,Other,Organization,"","","",""
sageCommunity,"","","",FALSE,"","",,"","","",Class,Other,Organization,"","","",""
Component,"Category of metadata manifest; provide the same one for all items/rows.",,,TRUE,https://w3id.org/biolink/vocab/category,,,,,,,,,,,,
genomicsAssayTemplate_Normalized,"Generic template for describing data from a genomic type assay (RNA-seq, Exome-seq, etc) WITHOUT full individual and biospecimen data. To link individual and biospecimen metadata, an additional “biospecimenTemplate_Default” must be additionally completed with either specimenID or aliquotID available for joining. This is a two-step template.",,"Component,Filename,resourceType,progressReportNumber,dataType,assay,platform,specimenID,aliquotID,runType,libraryPrep,comments",TRUE,Sage Bionetworks,template,,,,Genomics_Assay_Template_Normalized,Class,Template,Template,Assay_Template,,,
genomicsAssayTemplate,"Generic denormalized template for describing data from a genomic type assay (RNA-seq, Exome-seq, etc) along with individual, biospecimen and experimental metadata. This is a one-step template.",,"Component,Filename,resourceType,progressReportNumber,dataType,assay,platform,individualID,parentSpecimenID,runType,libraryPrep,comments",TRUE,Sage Bionetworks,template,,,,Genomics_Assay_Template,Class,Template,Template,Assay_Template,,,
genomicsAssayTemplate_Extended,"Template for describing data from a genomic type assay (RNA-seq, Exome-seq, etc) with extended properties for capturing additional metadata such as gene perturbation parameters or experimental conditions and time points. This is a one-step template.",,"Component,Filename,resourceType,progressReportNumber,dataType,assay,platform,individualID,parentSpecimenID,experimentalCondition,experimentalTimepoint,runType,libraryPrep,genePerturbed,comments",TRUE,Sage Bionetworks,template,,,,Genomics_Assay_Template_Extended,Class,Template,Template,Assay_Template,,,
imagingAssayTemplate,"Generic template for describing data from an imaging type assay (IHC, etc). This is a one-step template.",,"Component,Filename,resourceType,progressReportNumber,dataType,assay,platform,assay,platformTarget,individualID,parentSpecimenID,comments",TRUE,Sage Bionetworks,template,,,,Imaging_Assay_Template,Class,Template,Template,Assay_Template,,,
imagingAssayTemplate_Extended,"Template for describing data from an imaging type assay (IHC, etc) with extended properties for capturing additional metadata such as gene perturbation parameters or experimental conditions and time points.. This is a one-step template.",,"Component,Filename,resourceType,progressReportNumber,dataType,assay,platform,assay,platformTarget,individualID,parentSpecimenID,experimentalCondition,experimentalTimepoint,genePerturbed,comments",TRUE,Sage Bionetworks,template,,,,Imaging_Assay_Template_Extended,Class,Template,Template,Assay_Template,,,
MRIAssayTemplate,Generic template for describing data from an MRI assay. This is a one-step template.,,"Component,Filename,resourceType,progressReportNumber,dataType,assay,platform,individualID,parentSpecimenID,experimentalCondition,experimentalTimepoint,MRISequence,comments",TRUE,Sage Bionetworks,template,,,,MRI_Assay_Template,Class,Template,Template,Assay_Template,,,
epigeneticsAssayTemplate,Generic template for describing data from an epigenetics assay. This is a one-step template.,,"Component,Filename,resourceType,progressReportNumber,dataType,assay,platform,individualID,parentSpecimenID,experimentalCondition,experimentalTimepoint,libraryPrep,comments",TRUE,Sage Bionetworks,template,,,,Epigenetics_Assay_Template,Class,Template,Template,Assay_Template,,,
pharmacokineticsAssayTemplate,Generic template for describing data from a pharmacokinetics assay. This is a one-step template.,,"Component,Filename,resourceType,progressReportNumber,dataType,assay,platform,assay,platformTarget,individualID,parentSpecimenID,experimentalCondition,experimentalTimepoint,genePerturbed,comments",TRUE,Sage Bionetworks,template,,,,Pharmacokinetics_Assay_Template,Class,Template,Template,Assay_Template,,,
proteomicsAssayTemplate,Generic template for describing data from a proteomics assay. Note that specialized proteomics assays may have their own template to capture more detailed information. This is a one-step template.,,"Component,Filename,resourceType,progressReportNumber,dataType,assay,platform,individualID,parentSpecimenID,experimentalCondition,experimentalTimepoint,proteinExtractSource,comments ",TRUE,Sage Bionetworks,template,,,,Proteomics_Assay_Template,Class,Template,Template,Assay_Template,,,
